Results Table 1
,Specimen label,Width,Thickness,Length,Tensile strain (Displacement) at Break (Standard),Maximum Tensile stress
,,(mm),(mm),(mm),(%),(MPa)
"1","Brass 1","12.80","3.20","69.34","40.87","383.43"
"2","Brass 2_1","12.70","3.12","69.34","12.33","370.70"
"3","Brass 2_2","12.27","3.05","77.88","13.02","410.88"
"4","Brass 2_3","11.68","3.05","84.58","17.72","438.80"

1,Time,Displacement,Force
,(s),(mm),(N)
"","8.3920","1.7593","13023.6074"
"","8.4920","1.7796","13047.7471"
"","8.5920","1.8012","13060.5947"
"","8.6920","1.8215","13081.8291"
"","8.7920","1.8438","13100.5791"
"","8.8920","1.8643","13110.5547"
"","8.9920","1.8858","13133.6357"
"","9.0920","1.9063","13144.9209"
"","9.1920","1.9278","13164.7881"
"","9.2920","1.9497","13172.9873"
"","9.3920","1.9698","13191.3125"
"","9.4920","1.9916","13202.9951"
"","9.5920","2.0121","13215.9893"
"","9.6920","2.0343","13232.6318"
"","9.7920","2.0551","13237.1963"
"","9.8920","2.0762","13259.2129"
"","9.9920","2.0972","13263.7188"
"","10.0920","2.1181","13281.3867"
"","10.1920","2.1404","13289.9658"
"","10.2920","2.1603","13299.0498"
"","10.3920","2.1822","13312.0732"
"","10.4920","2.2027","13321.3477"
"","10.5920","2.2244","13337.1904"
"","10.6920","2.2458","13339.1123"
"","10.7920","2.2665","13358.7910"
"","10.8920","2.2879","13361.2852"
"","10.9920","2.3085","13376.3535"
"","11.0920","2.3308","13386.1943"
"","11.1920","2.3512","13388.9990"
"","11.2920","2.3727","13403.6016"
"","11.3920","2.3932","13407.6787"
"","11.4920","2.4149","13424.8213"
"","11.5920","2.4363","13423.2207"
"","11.6920","2.4568","13441.3359"
"","11.7920","2.4783","13443.3125"
"","11.8920","2.4989","13456.7559"
"","11.9920","2.5211","13465.5547"
"","12.0920","2.5416","13465.0264"
"","12.1920","2.5630","13482.2588"
"","12.2920","2.5839","13483.2109"
"","12.3920","2.6051","13498.5762"
"","12.4920","2.6271","13499.3896"
"","12.5920","2.6473","13510.9932"
"","12.6920","2.6690","13516.5215"
"","12.7920","2.6895","13524.4834"
"","12.8920","2.7116","13536.1631"
"","12.9920","2.7323","13533.3750"
"","13.0920","2.7533","13550.6348"
"","13.1920","2.7746","13549.2490"
"","13.2920","2.7955","13563.2637"
"","13.3920","2.8176","13567.1377"
"","13.4920","2.8377","13572.6689"
"","13.5920","2.8597","13582.2520"
"","13.6920","2.8801","13586.8994"
"","13.7920","2.9017","13597.1758"
"","13.8920","2.9231","13594.6748"
"","13.9920","2.9439","13611.3506"
"","14.0920","2.9652","13609.4912"
"","14.1920","2.9860","13622.7715"
"","14.2920","3.0080","13626.4072"
"","14.3920","3.0284","13630.3682"
"","14.4920","3.0501","13640.4219"
"","14.5920","3.0705","13641.0059"
"","14.6920","3.0921","13655.0068"
"","14.7920","3.1137","13651.3740"
"","14.8920","3.1343","13665.7686"
"","14.9920","3.1558","13665.9609"
"","15.0920","3.1761","13674.3125"
"","15.1920","3.1984","13683.9805"
"","15.2920","3.2190","13680.5537"
"","15.3920","3.2405","13695.0732"
"","15.4920","3.2609","13690.5146"
"","15.5920","3.2823","13708.3750"
"","15.6920","3.3045","13704.0420"
"","15.7920","3.3246","13714.3613"
"","15.8920","3.3464","13716.3672"
"","15.9920","3.3666","13725.3408"
"","16.0920","3.3889","13734.4062"
"","16.1920","3.4097","13727.6367"
"","16.2920","3.4308","13746.5928"
